providerEventId,providerMarketId,providerMarketName,statId,entityId,period,side,line,normalizationStatus
"udDSNFp0iMXuIIVOnoSe","points-away-2h-yn-yes","Las Vegas Raiders Any 2nd Half Points Yes/No","points","away","2h","YES","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-away-2q-ml3way-away","2nd Quarter 3-Way Moneyline","points","away","2q","AWAY","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-away-3q-ml3way-away","3rd Quarter 3-Way Moneyline","points","away","3q","AWAY","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-away-4q-ml3way-away","4th Quarter 3-Way Moneyline","points","away","4q","AWAY","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-home-2h-yn-no","New Orleans Saints Any 2nd Half Points Yes/No","points","home","2h","NO","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-home-2h-yn-yes","New Orleans Saints Any 2nd Half Points Yes/No","points","home","2h","YES","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-home-2q-ml3way-home","2nd Quarter 3-Way Moneyline","points","home","2q","HOME","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-home-3q-ml3way-home","3rd Quarter 3-Way Moneyline","points","home","3q","HOME","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-home-4q-ml3way-home","4th Quarter 3-Way Moneyline","points","home","4q","HOME","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-all-2h-ml3way-draw","2nd Half 3-Way Moneyline","points","all","2h","DRAW","","UNMAPPED"
"udDSNFp0iMXuIIVOnoSe","points-away-2h-ml3way-away","2nd Half 3-Way Moneyline","points","away","2h","AWAY","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-home-2h-ml3way-home","2nd Half 3-Way Moneyline","points","home","2h","HOME","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-all-2h-eo-even","Total 2nd Half Points Even/Odd","points","all","2h","EVEN","","UNMAPPED"
"udDSNFp0iMXuIIVOnoSe","points-all-2h-eo-odd","Total 2nd Half Points Even/Odd","points","all","2h","ODD","","UNMAPPED"
"udDSNFp0iMXuIIVOnoSe","points-away-2h-eo-even","Las Vegas Raiders 2nd Half Points Even/Odd","points","away","2h","EVEN","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-away-2h-eo-odd","Las Vegas Raiders 2nd Half Points Even/Odd","points","away","2h","ODD","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-home-2h-eo-even","New Orleans Saints 2nd Half Points Even/Odd","points","home","2h","EVEN","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-home-2h-eo-odd","New Orleans Saints 2nd Half Points Even/Odd","points","home","2h","ODD","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","defense_safeties-all-game-yn-no","Any Defensive Safeties Yes/No","defense_safeties","all","game","NO","","UNMAPPED"
"dC2i8TCB9oM585C9aaET","defense_safeties-all-game-yn-yes","Any Defensive Safeties Yes/No","defense_safeties","all","game","YES","","UNMAPPED"
"dC2i8TCB9oM585C9aaET","points-away-game-eo-even","Los Angeles Rams Points Even/Odd","points","away","game","EVEN","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-away-game-eo-odd","Los Angeles Rams Points Even/Odd","points","away","game","ODD","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-home-game-eo-even","Denver Broncos Points Even/Odd","points","home","game","EVEN","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-home-game-eo-odd","Denver Broncos Points Even/Odd","points","home","game","ODD","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-all-game-eo-even","Total Points Even/Odd","points","all","game","EVEN","","UNMAPPED"
"dC2i8TCB9oM585C9aaET","points-all-game-eo-odd","Total Points Even/Odd","points","all","game","ODD","","UNMAPPED"
"dC2i8TCB9oM585C9aaET","points-all-1h-eo-even","Total 1st Half Points Even/Odd","points","all","1h","EVEN","","UNMAPPED"
"dC2i8TCB9oM585C9aaET","points-all-1h-eo-odd","Total 1st Half Points Even/Odd","points","all","1h","ODD","","UNMAPPED"
"dC2i8TCB9oM585C9aaET","points-all-1h-ml3way-draw","1st Half 3-Way Moneyline","points","all","1h","DRAW","","UNMAPPED"
"dC2i8TCB9oM585C9aaET","points-all-1q-eo-even","Total 1st Quarter Points Even/Odd","points","all","1q","EVEN","","UNMAPPED"
"dC2i8TCB9oM585C9aaET","points-all-1q-eo-odd","Total 1st Quarter Points Even/Odd","points","all","1q","ODD","","UNMAPPED"
"dC2i8TCB9oM585C9aaET","points-all-1q-ml3way-draw","1st Quarter 3-Way Moneyline","points","all","1q","DRAW","","UNMAPPED"
"dC2i8TCB9oM585C9aaET","points-away-1h-eo-even","Los Angeles Rams 1st Half Points Even/Odd","points","away","1h","EVEN","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-away-1h-eo-odd","Los Angeles Rams 1st Half Points Even/Odd","points","away","1h","ODD","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-away-1h-ml3way-away","1st Half 3-Way Moneyline","points","away","1h","AWAY","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-away-1q-eo-even","Los Angeles Rams 1st Quarter Points Even/Odd","points","away","1q","EVEN","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-away-1q-eo-odd","Los Angeles Rams 1st Quarter Points Even/Odd","points","away","1q","ODD","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-away-1q-ml3way-away","1st Quarter 3-Way Moneyline","points","away","1q","AWAY","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-home-1h-eo-even","Denver Broncos 1st Half Points Even/Odd","points","home","1h","EVEN","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-home-1h-eo-odd","Denver Broncos 1st Half Points Even/Odd","points","home","1h","ODD","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-home-1h-ml3way-home","1st Half 3-Way Moneyline","points","home","1h","HOME","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-home-1q-eo-even","Denver Broncos 1st Quarter Points Even/Odd","points","home","1q","EVEN","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-home-1q-eo-odd","Denver Broncos 1st Quarter Points Even/Odd","points","home","1q","ODD","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-home-1q-ml3way-home","1st Quarter 3-Way Moneyline","points","home","1q","HOME","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-all-2q-ml3way-draw","2nd Quarter 3-Way Moneyline","points","all","2q","DRAW","","UNMAPPED"
"dC2i8TCB9oM585C9aaET","points-all-3q-ml3way-draw","3rd Quarter 3-Way Moneyline","points","all","3q","DRAW","","UNMAPPED"
"dC2i8TCB9oM585C9aaET","points-all-4q-ml3way-draw","4th Quarter 3-Way Moneyline","points","all","4q","DRAW","","UNMAPPED"
"dC2i8TCB9oM585C9aaET","points-away-1h-yn-no","Los Angeles Rams Any 1st Half Points Yes/No","points","away","1h","NO","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-away-1h-yn-yes","Los Angeles Rams Any 1st Half Points Yes/No","points","away","1h","YES","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-away-2q-ml3way-away","2nd Quarter 3-Way Moneyline","points","away","2q","AWAY","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-away-3q-ml3way-away","3rd Quarter 3-Way Moneyline","points","away","3q","AWAY","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-away-4q-ml3way-away","4th Quarter 3-Way Moneyline","points","away","4q","AWAY","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-home-1h-yn-no","Denver Broncos Any 1st Half Points Yes/No","points","home","1h","NO","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-home-1h-yn-yes","Denver Broncos Any 1st Half Points Yes/No","points","home","1h","YES","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-home-2h-yn-no","Denver Broncos Any 2nd Half Points Yes/No","points","home","2h","NO","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-home-2h-yn-yes","Denver Broncos Any 2nd Half Points Yes/No","points","home","2h","YES","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-home-2q-ml3way-home","2nd Quarter 3-Way Moneyline","points","home","2q","HOME","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-home-4q-ml3way-home","4th Quarter 3-Way Moneyline","points","home","4q","HOME","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-home-3q-ml3way-home","3rd Quarter 3-Way Moneyline","points","home","3q","HOME","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-all-2h-ml3way-draw","2nd Half 3-Way Moneyline","points","all","2h","DRAW","","UNMAPPED"
"dC2i8TCB9oM585C9aaET","points-away-2h-ml3way-away","2nd Half 3-Way Moneyline","points","away","2h","AWAY","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-home-2h-ml3way-home","2nd Half 3-Way Moneyline","points","home","2h","HOME","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-all-2h-eo-even","Total 2nd Half Points Even/Odd","points","all","2h","EVEN","","UNMAPPED"
"dC2i8TCB9oM585C9aaET","points-all-2h-eo-odd","Total 2nd Half Points Even/Odd","points","all","2h","ODD","","UNMAPPED"
"dC2i8TCB9oM585C9aaET","points-away-2h-eo-even","Los Angeles Rams 2nd Half Points Even/Odd","points","away","2h","EVEN","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-away-2h-eo-odd","Los Angeles Rams 2nd Half Points Even/Odd","points","away","2h","ODD","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-home-2h-eo-even","Denver Broncos 2nd Half Points Even/Odd","points","home","2h","EVEN","","PARTIALLY_MAPPED"
"dC2i8TCB9oM585C9aaET","points-home-2h-eo-odd","Denver Broncos 2nd Half Points Even/Odd","points","home","2h","ODD","","PARTIALLY_MAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-all-game-eo-even","Total Points Even/Odd","points","all","game","EVEN","","UNMAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-all-game-eo-odd","Total Points Even/Odd","points","all","game","ODD","","UNMAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-home-1h-yn-no","Chicago Bears Any 1st Half Points Yes/No","points","home","1h","NO","","PARTIALLY_MAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-home-1h-yn-yes","Chicago Bears Any 1st Half Points Yes/No","points","home","1h","YES","","PARTIALLY_MAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-all-1h-ml3way-draw","1st Half 3-Way Moneyline","points","all","1h","DRAW","","UNMAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-away-1h-ml3way-away","1st Half 3-Way Moneyline","points","away","1h","AWAY","","PARTIALLY_MAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-home-1h-ml3way-home","1st Half 3-Way Moneyline","points","home","1h","HOME","","PARTIALLY_MAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-all-1q-eo-even","Total 1st Quarter Points Even/Odd","points","all","1q","EVEN","","UNMAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-all-1q-eo-odd","Total 1st Quarter Points Even/Odd","points","all","1q","ODD","","UNMAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-all-1q-ml3way-draw","1st Quarter 3-Way Moneyline","points","all","1q","DRAW","","UNMAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-all-2q-ml3way-draw","2nd Quarter 3-Way Moneyline","points","all","2q","DRAW","","UNMAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-all-3q-ml3way-draw","3rd Quarter 3-Way Moneyline","points","all","3q","DRAW","","UNMAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-all-4q-ml3way-draw","4th Quarter 3-Way Moneyline","points","all","4q","DRAW","","UNMAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-away-1q-ml3way-away","1st Quarter 3-Way Moneyline","points","away","1q","AWAY","","PARTIALLY_MAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-away-2h-yn-no","Philadelphia Eagles Any 2nd Half Points Yes/No","points","away","2h","NO","","PARTIALLY_MAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-away-2h-yn-yes","Philadelphia Eagles Any 2nd Half Points Yes/No","points","away","2h","YES","","PARTIALLY_MAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-away-2q-ml3way-away","2nd Quarter 3-Way Moneyline","points","away","2q","AWAY","","PARTIALLY_MAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-away-3q-ml3way-away","3rd Quarter 3-Way Moneyline","points","away","3q","AWAY","","PARTIALLY_MAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-away-4q-ml3way-away","4th Quarter 3-Way Moneyline","points","away","4q","AWAY","","PARTIALLY_MAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-home-1q-ml3way-home","1st Quarter 3-Way Moneyline","points","home","1q","HOME","","PARTIALLY_MAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-home-2h-yn-no","Chicago Bears Any 2nd Half Points Yes/No","points","home","2h","NO","","PARTIALLY_MAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-home-2h-yn-yes","Chicago Bears Any 2nd Half Points Yes/No","points","home","2h","YES","","PARTIALLY_MAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-home-2q-ml3way-home","2nd Quarter 3-Way Moneyline","points","home","2q","HOME","","PARTIALLY_MAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-home-3q-ml3way-home","3rd Quarter 3-Way Moneyline","points","home","3q","HOME","","PARTIALLY_MAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-home-4q-ml3way-home","4th Quarter 3-Way Moneyline","points","home","4q","HOME","","PARTIALLY_MAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-home-game-yn-no","Chicago Bears Any Points Yes/No","points","home","game","NO","","PARTIALLY_MAPPED"
"iVXqTw1LGEj0TGVxDgTs","points-home-game-yn-yes","Chicago Bears Any Points Yes/No","points","home","game","YES","","PARTIALLY_MAPPED"
